#NWS FLOOD STAGES with USGS ID'S
#Tediously Assembled By: Warren Pettee (Github: WEP11, Twitter: @wpettee)
#Probably by no means complete?

NWS ID, USGS ID, Action, Minor, Moderate, Major, Stage Units, Site Name, State
SLNS2, 06430770,9,11,13,16,ft,Lead,SD
SIFS2, 06481500,9.5,11.5,15,17,ft,Sioux Falls,SD
SHAS2, 06357000,2272,nan,nan,nan,ft,Shadehill Reservoir,SD
SFMS2, 06481400,14,15,18,21,ft,Sioux Falls Maple Street,SD
SFHS2, 06431500,8,10,11,12,ft,Spearfish,SD
SFDS2, 06472000,13,14,17,18.5,ft,Stratford,SD
SEWS2, 06418900,6,8,9,11,ft,Sewage Plant near Rapid City,SD
SCOS2, 06478500,12,13,14,16,ft,Scotland,SD
SCCS2, 06481480,6,7,9,11,ft,Chester,SD
SBFS2, 06437000,13,15,17,19,ft,Sturgis,SD
RWRS2, 06433000,8,9,11,12,ft,Belle Fourche,SD
RVLS2, 06479498,3.5,4,nan,nan,ft,Rauville,SD
RUSS2, 06404000,7,8,11,13,ft,Keystone,SD
RSIS2, 06410500,11,13,13.5,14,ft,Silver City,SD
RSBS2, 06449500,8,10,12,14,ft,Rosebud,SD
ROBS2, 06424000,9,11,12,13,ft,Roubaix,SD
RHOS2, 06408700,nan,nan,nan,nan,ft,Rochford,SD
RGUS2, 06406760,4.75,6,7,8,ft,Hill City,SD
RFDS2, 06475000,19,20,22,25,ft,Redfield,SD
RDWS2, 06430500,10,12,13,14,ft,Wyoming-South Dakota State Line,SD
RCYS2, 06414000,7,11,12,14,ft,Founders Park,SD
RCVS2, 06418800,8,9,11,13,ft,above Water Reclamation Facility near Rapid City,SD
RCBS2, 06411500,11.5,14,15,16,ft,Pactola Dam,SD
RAVS2, 06412200,7,7.5,8.5,9,ft,Victoria Creek near Rapid City,SD
RAUS2, 06479490,8,9,nan,nan,ft,Rauville,SD
PVRS2, 05290000,16,17,22,24,ft,Peever,SD
PLNS2, 06438500,14,16,17,19,ft,Plainview,SD
PKRS2, 06478690,8,9,10,11,ft,Parker,SD
PIRS2, 06440000,12,13,21,24,ft,Pierre,SD
PIPS2, 06447230,12,14,15,16,ft,Belvidere,SD
PIES2, 06439980,nan,nan,nan,nan,ft,Oahe Dam,SD
PCPS2, 06452320,10,12,14,16,ft,Platte,SD
PAHS2, 06464100,8,10,11,12,ft,Keyapaha,SD
PACS2, 06411000,4580.2,nan,nan,nan,ft,Pactola Reservoir,SD
OSAS2, 06406500,7.5,9,11,13,ft,Hermosa,SD
ORDS2, 06471510,12,13,nan,nan,ft,Ordway,SD
OACS2, 06452000,13,15,20,25,ft,Oacoma,SD
NEBS2, 06445685,13,15,18,19,ft,Nebraska-South Dakota State Line,SD
NBZN1, 06466500,6,9,11.5,nan,ft,Niobrara,NE
MTVS2, 06477500,7,8,13,15,ft,Mt. Vernon,SD
MTHN8, 06335500,16,18,23,30,ft,Marmarth,ND
MRVN1, 06453620,23.5,24,25,26,ft,Verdel,NE
MRPN1, 06479097,18,20,22,24,ft,Ponca,NE
MRNN1, 06466010,20,21,23,24,ft,Niobrara,NE
MKLN1, 06478526,28,30,32,34,ft,Maskell,NE
MIDS2, 06441000,19,21,24,25,ft,Midland,SD
MDRN8, 05052000,nan,nan,nan,nan,ft,Mantador,ND
MAPS2, 06471200,9,10,13.5,15,ft,Frederick,SD
LWRS2, 06450500,11,13,15,18,ft,White River,SD
LSLS2, 06430850,6,7.5,8.5,10,ft,Lead,SD
LITS2, 06447500,8,10,11.5,13,ft,Martin,SD
LIES2, 06357800,14,15,17,21,ft,Little Eagle,SD
LFIS2, 06441590,nan,nan,nan,nan,ft,La Framboise Island,SD
LBKS2, 06449000,nan,nan,nan,nan,ft,Refuge near Tuthill,SD
KSTS2, 06407500,6,7,9,12,ft,Rockerville,SD
KMPS2, 06479449,nan,nan,nan,nan,ft,Watertown,SD
KDKS2, 06447000,12,13,15,19,ft,Kadoka,SD
KAMS2, 06479452,nan,nan,nan,nan,ft,Lake Kampeska,SD
JUDS2, 06403810,5.5,6.5,7.5,8.5,ft,Keystone,SD
JSLS2, 06470878,nan,nan,nan,nan,ft,HECLA 4NNW,SD
JRMS2, 06478000,16,17,20,22,ft,Mitchell,SD
JHNS2, 06411900,4.2,4.5,6,9,ft,Johnson Siding,SD
IRRS2, 06446500,12,14,15,16,ft,Interior,SD
IRIS2, 06412580,4,5,5.5,6,ft,Rapid City,SD
ID8S2, 06474500,6,7,10,15,ft,Redfield,SD
HURS2, 06476000,10,11,13,15,ft,Huron,SD
HTFS2, 06481493,8,10,11,16,ft,Hartford,SD
HOTS2, 06402000,3.5,4.5,6,8,ft,Hot Springs,SD
HHDS2, 06400875,10,16,18,20,ft,Oelrichs,SD
HERS2, 06406000,7,8,10,13,ft,Hermosa,SD
HAWS2, 06416000,13,16,nan,nan,ft,Hawthorne Ditch at Rapid City,SD
HATS2, 06400000,15,16,21,30,ft,Edgemont,SD
GRWS2, 06453020,29,30,31,32,ft,Greenwood,SD
GRAS2, 06355500,8,10,11,12,ft,White Butte,SD
GPDN1, 06467000,1208,nan,nan,nan,ft,Gavins Point Dam,NE
GNKS2, 06403850,4,4.5,5.5,6,ft,Keystone,SD
GLNS2, 06437020,6,7.5,8.5,11,ft,Deadwood,SD
GCOS2, 06404998,8,9.5,10,11,ft,Custer,SD
FWRN8, 05051600,nan,nan,nan,nan,ft,Rutland,ND
FTPS2, 06441500,20,21,25,27,ft,Fort Pierre,SD
FTHS2, 06359500,14,16,18,21,ft,Faith,SD
FRUS2, 06436000,10,12,13,14,ft,Fruitdale,SD
FRMS2, 06441595,nan,nan,nan,nan,ft,Farm Island,SD
FRDS2, 06452500,1373,nan,nan,nan,ft,Fort Randall Dam,SD
FORS2, 06477000,10,12,14,16,ft,Forestburg,SD
FLOS2, 06479215,7,8,8.5,9,ft,Florence,SD
FCRS2, 06480650,8,9,11,15,ft,Flandreau,SD
FARS2, 06421500,9,11,11.5,12,ft,Farmingdale,SD
ERFS2, 06471065,12,13,nan,nan,ft,Frederick,SD
EMSS2, 06438000,17,19,22,24,ft,Elm Springs,SD
ELCS2, 06425500,10,12,13,14,ft,Elm Springs,SD
EKCS2, 06425100,9,10,13,14,ft,Rapid City,SD
EDGS2, 06395000,9,11,13,16,ft,Edgemont,SD
ECHS2, 06413620,4.5,6,6.5,7,ft,Rapid City,SD
DRFS2, 06410000,5908,nan,nan,nan,ft,Deerfield Reservoir,SD
DFBS2, 06410000,5,5.5,nan,nan,ft,Deerfield Reservoir,SD
DERS2, 06481000,10,12,14,15,ft,Dell Rapids,SD
CYNS2, 06412500,5,7,9,11,ft,Canyon Lake near Rapid City,SD
CTTS2, 06440200,10,12,16,18,ft,Cottonwood,SD
CTCS2, 06409000,4.5,6,7,7.5,ft,Hill City,SD
CSWS2, 06479525,8,9,11,16,ft,Castlewood,SD
CSHS2, 06356500,10,12,nan,nan,ft,Cash,SD
CRCS2, 06430532,nan,nan,nan,nan,ft,Beulah,SD
COSS2, 06482610,7,8.5,11,14,ft,Corson,SD
CMBS2, 06471000,12,13,16,18,ft,Columbia,SD
CHRS2, 06403700,nan,nan,nan,nan,ft,Redshirt,SD
CBLS2, 06442996,65,65,68,70,ft,Chamberlain,SD
CBKS2, 06401950,nan,nan,nan,nan,ft,Cold Brook Reservoir,SD
CACS2, 06334500,10,12,17,19,ft,Camp Crook,SD
BWSW4, 06428500,13,15,16,18,ft,Wyoming-South Dakota State Line,WY
BSWS2, 06479520,10,11,11.5,12,ft,Watertown,SD
BSJS2, 06485910,nan,nan,nan,nan,ft,Jefferson,SD
BRKS2, 06480000,8,9,10.5,12,ft,Brookings,SD
BRCS2, 06479770,7,8,9.5,11.5,ft,Bruce,SD
BOUS2, 06437200,5.5,6.5,8,10,ft,Boulder Canyon,SD
BNRS2, 06423010,32,33.5,35,36,ft,Rapid City,SD
BNNS2, 06422500,6,8,10,12,ft,Nemo,SD
BIGS2, 06412000,6.5,7,8,9,ft,Big Bend,SD
BGCS2, 05291000,11,12,15,20,ft,Whetstone River near Big Stone City,SD
BFAW4, 06428200,4,5,6,8,ft,Alva,WY
BERS2, 06446700,7,8,10,13,ft,Wanblee,SD
BEFS2, 06435000,2975,nan,nan,nan,ft,Belle Fourche Reservoir,SD
BEAS2, 06402500,6,7.5,8.5,10,ft,Buffalo Gap,SD
BBDS2, 06442700,nan,nan,nan,nan,ft,Big Bend Dam,SD
ATNS2, 06473000,12,13,14,16,ft,Ashton,SD
ANNS2, 06430800,8,10,11,13,ft,Lead,SD
ANGS2, 06401500,3187.2,nan,nan,nan,ft,Angostura Reservoir,SD
AMCS2, 06471770,5,6,nan,nan,ft,Aberdeen,SD
AKRI4, 06485500,14,16,18,20,ft,Akron,IA
AGCS2, 06482010,5,6,8.5,10,ft,Sioux Falls,SD
AFCS2, 06471800,8,9,nan,nan,ft,Aberdeen,SD
WRTT1, 03597590,9,14,17,20,ft,Wartrace,TN
WLNM6, 07029270,nan,nan,nan,nan,ft,Walnut,MS
WHTT1, 03571000,12,14,18,19,ft,Whitwell,TN
WCRT1, 03431530,10,14,16,20,ft,Whites Creek,TN
WCKG1, 03567340,9,11,16,21,ft,Fort Oglethorpe,GA
WBNT1, 03431060,12,14,17,21,ft,Woodbine,TN
WBCT1, 03431100,7,9,11,13,ft,Glendale Lane,TN
VERT1, 03602500,10,14,20,24,ft,Vernon,TN
TAZT1, 03528000,10,12,16,21,ft,Tazewell,TN
SVCT1, 03431040,6,9,11,13,ft,Blackman Road,TN
SPTT1, 03571850,nan,nan,nan,nan,ft,South Pittsburg,TN
SHVT1, 03598000,21,25,27.5,32,ft,Shelbyville,TN
SEVT1, 03470000,10,11,14,16,ft,Sevierville,TN
SEET1, 03543500,10,10,15,20,ft,Decatur 5NE,TN
SAVT1, 03593500,365,370,375,388,ft,Savannah,TN
RVPT1, 07032252,43,46,47,49,ft,Riverport Road,TN
RVLT1, 03491000,5,7,8,9,ft,Rogersville,TN
ROST1, 7030500,11,13,14,15.5,ft,Rossville,TN
RLTT1, 07030050,12,20,24,27,ft,Rialto,TN
PSPT1, 03584600,22,26,37,40,ft,Prospect,TN
PORT1, 03436100,25,30,38,40,ft,Port Royal,TN
PLKT1, 03584045,16,20,30,35,ft,Pulaski,TN
PENT1, 03417600,nan,nan,nan,nan,ft,Penitentiary Branch,TN
PELT1, 03578000,11,14,17,20,ft,Pelham,TN
OMOT1, 03431091,35,41,45,50,ft,Omohundro,TN
OLVM6, 07275900,10,11,13,15,ft,Olive Branch,MS
OBNT1, 07026040,29,34,38.5,43,ft,Obion,TN
OAKT1, 03540500,12,27,28,30,ft,Oakdale,TN
NWPT1, 03455000,8,10,16,20,ft,Newport,TN
NSRT1, 03426470,9,12,15,18,ft,Edenwold,TN
NRCT1, 03431700,10,15,17,19,ft,Charlotte Avenue in Nashville,TN
NONT1, 07032200,16,23,nan,nan,ft,Winchester Rd,TN
NOMT1, 07025400,19,20,21,23,ft,Martin,TN
NLVT1, 03430550,11,13,17,20,ft,Nolensville,TN
NJNT1, 03605000,375,378,nan,nan,ft,Johnsonville,TN
NEPT1, 03461500,6,8,10,12,ft,Newport,TN
NCCT1, 03566525,nan,nan,nan,nan,ft,Mile Straight,TN
NBCT1, 03431300,6,8,11,15,ft,State Fairgrounds in Nashville,TN
NAST1, 03431500,30,40,42,45,ft,Nashville,TN
MYVT1, 03498500,15,18,21,24,ft,Maryville,TN
MUGT1, 03428200,nan,nan,nan,nan,ft,Murfreesboro,TN
MPHT1, 07031692,nan,nan,nan,nan,ft,Bartlett,TN
MLVT1, 03426387,7,9,11,13,ft,Millersville,TN
MLTT1, 03599240,30,36,40,45,ft,Milltown,TN
MEMT1, 07032000,28,34,40,46,ft,Memphis,TN
MCST1, 03596000,10,nan,nan,nan,ft,Manchester,TN
MCGT1, 03421000,nan,nan,nan,nan,ft,McMinnville,TN
LIMT1, 03466208,nan,nan,nan,nan,ft,Limestone,TN
LGRT1, 07030392,nan,nan,nan,nan,ft,La Grange,TN
LBVT1, 03604400,10,14,18,22,ft,Lobelville,TN
KNOT1, 03497000,817,820,825,830,ft,Knoxville,TN
KINT1, 03434500,18,20,25,30,ft,Kingston Springs,TN
IRCT1, 03588500,10,14,19,22,ft,Iron City,TN
HTGT1, 03430250,42,48,52,56,ft,Hermitage,TN
HORT1, 03593800,nan,13.8,nan,nan,ft,Savannah 2SE,TN
HNTT1, 03425400,nan,nan,nan,nan,ft,Hunters Point,TN
HMLT1, 03603000,20,24,26,28,ft,Hurricane Mills,TN
HLYT1, 07031740,28,33,36,38,ft,Hollywood St,TN
HBFT1, 03432400,22,27,30,33,ft,Franklin,TN
GERT1, 07031650,20,20.5,25,28,ft,Germantown,TN
FRST1, 070322435,26,31,nan,nan,ft,Farrisview Boulevard,TN
FRAT1, 03432350,22,30,34,38,ft,Franklin,TN
FLTT1, 03604000,15,22,25,30,ft,Flat Woods,TN
ENGG1, 03568933,10,12,17,19,ft,New England,GA
EMBT1, 03465500,10,12,16,20,ft,Embreeville,TN
EDWT1, 03426490,42,49,55,60,ft,Edenwold,TN
DOVT1, 03437000,64,67,70,72,ft,Dover,TN
DONT1, 03430200,20,35,41,46,ft,Donelson,TN
CTHT1, 03425000,35,40,43,47,ft,Carthage,TN
CRCT1, 03491544,nan,nan,nan,nan,ft,Rogersville,TN
COTT1, 07030600,9,13,16,19,ft,Collierville,TN
COLT1, 03599500,28,32,37.5,41,ft,Columbia,TN
CNVT1, 03601990,17,22,25,32,ft,Centerville,TN
CLAT1, 03417500,35,40,45,50,ft,Celina,TN
CKVT1, 03436500,40,46,50,55,ft,Clarksville,TN
CHKT1, 03567500,16,18,22,27,ft,Chickamauga,TN
CHAT1, 03568000,649,651,653,655,ft,Chattanooga,TN
BVRT1, 07029500,12,18,20,28,ft,Bolivar,TN
BRCT1, 03535000,nan,nan,nan,nan,ft,Halls Crossroads,TN
BPYT1, 03431712,31,35,39,43,ft,Cockrill Bend,TN
BORT1, 03431599,13,18,22,25,ft,Bordeaux,TN
BMDT1, 03431655,5,7,9,12,ft,Belle Meade,TN
BIGT1, 03606500,nan,nan,nan,nan,ft,Bruceton,TN
BELT1, 03433500,14,20,24,28,ft,Bellevue,TN
BDXT1, 03431514,30,34,40,44,ft,Bordeaux,TN
ARTT1, 03532000,15,17,22,26,ft,Arthur,TN
ARLT1, 07030240,19,20,22,24,ft,Arlington,TN
ANTT1, 03431000,12,14,17,20,ft,Antioch,TN
ACST1, 03431800,10,14,17,20,ft,Ashland City,TN
ACIT1, 03431790,24,28,32,36,ft,Ashland City,TN
ZACT2, 08458995,nan,nan,nan,nan,ft,Laredo,TX
WTYT2, 08092500,nan,nan,nan,nan,ft,Whitney Lake,TX
WTTT2, 08208000,20,20,24,26,ft,Whitsett,TX
WRST2, 08176550,nan,nan,nan,nan,ft,Weser,TX
WOCT2, 07343500,15.5,16,19,22,ft,Talco,TX
WMBT2, 08171000,10,13,17,26,ft,Wimberley,TX
WLGT2, 07300000,6,8,10,13,ft,Wellington,TX
WICT2, 07312500,16,18,20,22,ft,Wichita Falls,TX
WHOT2, 08175000,12,21,22,24,ft,Westhoff,TX
WHAT2, 08162000,20,39,41,43,ft,Wharton,TX
WFDT2, 08069000,81.9,82.9,84.9,85.9,ft,Westfield,TX
WEAT2, 08045850,13,15,18,21,ft,Weatherford,TX
WCHT2, 08138000,24,26,30,34,ft,Winchell,TX
WBRT2, 08123800,18,22.5,23.5,25,ft,Westbrook,TX
WBAT2, 08096500,25,27,30,37,ft,Waco,TX
WAYT2, 07297910,9.5,10,15,20,ft,Wayside,TX
VMAT2, 08095200,34,36,39,44,ft,Valley Mills,TX
VICT2, 08176500,12,21,27,29.5,ft,Victoria,TX
VERT2, 07308200,13,15,17,19,ft,Vernon,TX
UVLT2, 08192000,10,11,15,17,ft,Uvalde,TX
UVAT2, 08190000,7,10,14,21,ft,Laguna,TX
UDET2, 08197500,10,12,15,17,ft,Dry Frio near Uvalde,TX
TVLT2, 0818810,nan,nan,nan,nan,ft,Tivoli,TX
TRNT2, 08063010,nan,nan,nan,nan,ft,Cedar Creek Lake,TX
TRLO2, 07315500,20,22,25,28,ft,Terral,OK
TNLT2, 08 2067 00,12,21,23,26,ft,Tilden,TX
TNGT2, 08374500,10,20,21,22,ft,Terlingua,TX
TLPT2, 07311630,nan,15,nan,nan,ft,Guthrie 19NE,TX
TLCT2, 07343200,19.5,20,26,27.5,ft,Talco,TX
TKST2, 08128400,16,18,22,28,ft,Tankersley,TX
TKLT2, 08129300,8,14,17,21,ft,Tankersley,TX
TIVT2, 08188800,nan,nan,nan,nan,ft,Tivoli,TX
TILT2, 08194500,11,14,16,19,ft,Tilden,TX
TIDT2, 08206600,12,22,26,27,ft,Tilden,TX
THET2, 08210000,20,25,27,35,ft,Three Rivers,TX
TGAT2, 08374350,10,13,18.5,25.3,ft,Lajitas Crossing,TX
TELT2, 08375000,12,15,17,19,ft,Johnson Ranch,TX
TDDT2, 08062700,31,33,40,46,ft,Trinidad,TX
TBPT2, 07311669,nan,nan,nan,nan,ft,Truscott Brine Lake,TX
TBLT2, 08040000,nan,nan,nan,nan,ft,Steinhagen Lake,TX
TBFT2, 08040600,64,68,72,82.5,ft,Town Bluff,TX
SYOT2, 07312000,nan,nan,nan,nan,ft,Lake Kemp,TX
SYMT2, 08082500,10,12,15,20,ft,Seymour,TX
STYT2, 08136700,18,40,45,50,ft,Stacy,TX
STLT2, 08167800,8,9,10,12,ft,Sattler,TX
STIT2, 08104050,nan,nan,nan,nan,ft,Stillhouse Hollow Lake,TX
STFT2, 08084800,20,28,32,37,ft,Stamford,TX
SSRN5, 08401200,nan,nan,nan,nan,ft,Seven Rivers,NM
SSCT2, 08178700,10,12,13,14,ft,NE Loop 410,TX
SSBT2, 08146000,20,24,27,31,ft,San Saba,TX
SRUT2, 08170500,nan,nan,nan,nan,ft,San Marcos,TX
SRGT2, 08167500,25,30,36,39,ft,Spring Branch,TX
SRCT2, 08133500,15,17,20,23,ft,Sterling City,TX
SPNT2, 08068520,92,95,99,102,ft,Spring,TX
SPDT2, 08071000,11,13,16,17,ft,Splendora,TX
SPCT2, 08447000,23,28,29,30,ft,Sheffield,TX
SOUT2, 08088000,19,21,28,34,ft,South Bend,TX
SOMT2, 08109900,nan,nan,nan,nan,ft,Lake Somerville,TX
SOLT2, 08041700,22,25,29,32,ft,Sour Lake,TX
SNPT2, 08178565,12,12,20,26,ft,Loop 410,TX
SNCT2, 08135000,nan,nan,nan,nan,nan,San Angelo,TX
SNBT2, 08147000,25,30,34,38,ft,San Saba,TX
SMKT2, 08082800,nan,nan,nan,nan,ft,Millers Creek Reservoir near Bomarton,TX
SMIT2, 08159500,10,20,23,28,ft,Smithville,TX
SMCT2, 08167700,nan,943,945,945,ft,Canyon Lake,TX
SKMT2, 08189700,7,13,14,20,ft,Skidmore,TX
SIOT2, 08177700,9,9,10,12,ft,Dresden Drive,TX
SILT2, 08123850,13,15,18,21,ft,Silver,TX
SHLT2, 08072050,8,10,13,15,ft,Sheldon,TX
SHCT2, 08061540,23,24,27,29,ft,Sachse,TX
SHAT2, 07301300,9,10,13,20,ft,Shamrock,TX
SGOT2, 08131400,8,10,14,17,ft,San Angelo,TX
SGET2, 08051500,23,25,28,30,ft,Sanger,TX
SGAT2, 08433000,nan,nan,nan,nan,ft,Saragosa,TX
SFIT2, 08447020,6,11,15,22,ft,Sheffield,TX
SELT2, 08185000,14,17,20,22,ft,Selma,TX
SDAT2, 08070500,13,18,20,21,ft,Splendora,TX
SCRT2, 08202700,13,15,19,23,ft,Rowe Ranch near D&#039;Hanis,TX
SCLT2, 07342495,nan,nan,nan,nan,ft,Jim Chapman Lake,TX
SCGT2, 08174970,nan,nan,nan,nan,ft,FM 108 near Smiley,TX
SCDT2, 08176900,14,15,16,17,ft,Arnold Road Crossing,TX
SCCT2, 08136000,23,26,30,37,ft,San Angelo,TX
SACT2, 08178800,15,18,20,22,ft,Loop 13,TX
SABT2, 08198500,10,12,16,24,ft,Sabinal,TX
SAAT2, 08181500,16,20,24,28,ft,San Antonio US 281S,TX
RYET2, 08066300,17,20,23,28,ft,Rye,TX
RVRT2, 08066000,132,133.5,136,140,ft,Riverside,TX
RSRT2, 08062500,20,31,36,38,ft,Rosser,TX
RRLT2, 08051100,nan,nan,nan,nan,ft,Lake Ray Roberts,TX
ROYT2, 08083100,10,22,24,28,ft,Roby,TX
ROST2, 08116650,40,43,47,51.3,ft,Rosharon,TX
ROKT2, 08033500,25,26,30,33,ft,Rockland,TX
RMYT2, 08066500,30,40,41,42,ft,Romayor,TX
RMOT2, 08114000,20,45,48,50,ft,Richmond,TX
RLRT2, 08106350,27,30,33,35,ft,Rockdale,TX
RLAT2, 08410000,nan,nan,nan,nan,ft,Red Bluff Reservoir,TX
RELT2, 08124000,8,33,35,37,ft,Robert Lee,TX
REFT2, 08189500,20,23,26,30,ft,Refugio,TX
RDBN5, 08408500,15,26,27,28,ft,Red Bluff,NM
RCET2, 08064100,22,24,27,30,ft,Rice,TX
RCCT2, 08189200,5,12,14,17,ft,Refugio,TX
RBUT2, 08211503,nan,nan,nan,nan,ft,Calallen,TX
RBFN5, 08407500,18,20,25,30,ft,Malaga,NM
QTMT2, 08019000,15.5,16,18,20,ft,Quitman,TX
QLAT2, 08017300,14,15,18,20,ft,Quinlan,TX
PWRT2, 07311600,13,14,23,33,ft,Paducah 14SE,TX
PTET2, 08068090,28,33,37,48,ft,Porter,TX
PSMT2, 08088500,nan,nan,nan,nan,ft,Possum Kingdom Lake,TX
PSBN5, 08401500,nan,nan,nan,nan,ft,Brantley Reservoir,NM
PRST2, 08373500,12,15.5,20,22.9,ft,Presidio International Bridge,TX
PRKT2, 08136500,24,26,29,33,ft,Paint Rock,TX
PRDT2, 08374200,8,9,13,16,ft,Presidio,TX
PRBT2, 08374000,nan,nan,nan,nan,ft,Presidio,TX
PPTT2, 08073700,49,52,57,60,ft,Piney Point Village,TX
PPCN5, 08407000,nan,nan,nan,nan,ft,Malaga at Pierce Canyon Crossing,NM
PNVT2, 08080700,5,5.5,8,10,ft,Plainview,TX
PNTT2, 08017400,nan,nan,nan,nan,ft,Lake Tawakoni,TX
PLPT2, 08164800,nan,nan,nan,nan,ft,Placedo,TX
PLOT2, 08089000,14,16,18,22,ft,Palo Pinto,TX
PKCN5, 08399500,16,20,nan,nan,ft,Lakewood,NM
PIOT2, 08371500,8,9,16,17,ft,Presidio,TX
PICT2, 08101000,18,20,35,38,ft,Pidcoke,TX
PGFT2, 08437710,nan,nan,nan,nan,ft,Grandfalls,TX
PEDT2, 08177300,nan,nan,nan,nan,ft,Fannin,TX
PCTT2, 08099400,nan,nan,nan,nan,ft,Proctor Lake,TX
PCST2, 08419000,12,nan,nan,nan,ft,Pecos,TX
PBGT2, 07344500,14.5,15,19,22,ft,Pittsburg,TX
PBAN5, 08404000,nan,nan,nan,nan,ft,Avalon Reservoir,NM
ORNT2, 08030540,3.5,4,5,6,ft,Orange,TX
ORLT2, 08412500,nan,nan,nan,nan,ft,Orla,TX
ORCT2, 07346050,12.5,13,19,21,ft,Ore City,TX
OOST2, 08211520,11,20,20,25,ft,Corpus Christi,TX
NSBT2, 08041780,3,4,6,8,ft,Saltwater Barrier,TX
NNCT2, 07315600,nan,nan,nan,nan,ft,Lake Nocona,TX
NGTT2, 08084000,14,18,22,29,ft,Nugent,TX
NGET2, 08110800,12,15,18,20,ft,Normangee,TX
NGCT2, 08164600,10,20,22,24,ft,Inez,TX
NDST2, 08123640,nan,nan,nan,nan,ft,Natural Dam Salt Lake,TX
NCST2, 08032000,11.5,12,18,24,ft,Neches,TX
NCET2, 08070200,15,19,20,21,ft,New Caney,TX
NBRT2, 08168500,6,7,10,14,ft,Comal River at New Braunfels,TX
NBCT2, 08169000,9,11,15,23,ft,New Braunfels,TX
MYST2, 07335390,nan,nan,nan,nan,ft,Pat Mayse Lake,TX
MTPT2, 08162600,15,24,26,29,ft,Midfield,TX
MTHT2, 08210500,nan,nan,nan,nan,ft,Lake Corpus Christi,TX
MTBT2, 08211000,16,25,26,28,ft,Mathis,TX
MSDT2, 08154500,681,685,691,695,ft,Lake Travis,TX
MNRT2, 08144500,12,18,22,26,ft,Menard,TX
MNFT2, 08049700,21,22,28,32,ft,Mansfield,TX
MMWT2, 08090700,nan,nan,nan,nan,ft,Lake Mineral Wells,TX
MMDT2, 08180700,nan,nan,nan,nan,ft,Macdona,TX
MLRT2, 08150700,6,13,19,23,ft,Mason,TX
MLIT2, 08143600,20,40,45,48,ft,Mullin,TX
MLGN5, 08406500,20,30,35,42,ft,Malaga,NM
MLAT2, 08018500,13.5,14,18,21,ft,Mineola,TX
MLAN5, 08405500,12,18,21,22,ft,Malaga,NM
MIOT2, 08189300,nan,nan,nan,nan,ft,Beeville,TX
MGAN5, 08406000,nan,nan,nan,nan,ft,Malaga,NM
MFNT2, 08188570,nan,nan,nan,nan,ft,McFaddin,TX
MFCT2, 07315950,nan,nan,nan,nan,ft,Moss Lake,TX
MERT2, 0817887350,nan,nan,nan,nan,ft,Patterson Road at Medina,TX
MDST2, 08065800,16,19,21,23,ft,Madisonville,TX
MDLT2, 08179500,1064,1064.2,1065,1069,ft,Medina Lake,TX
MCVT2, 08031000,16,17,18,20,ft,Mauriceville,TX
MCKT2, 08059000,14,16,20,23,ft,McKinney,TX
MCGT2, 08095300,18,20,22,26,ft,McGregor,TX
MBFT2, 08067100,9.2,12.2,15.2,17.2,ft,Moss Bluff,TX
MBCT2, 08150800,9,12,15,20,ft,Mason,TX
LYNT2, 08110100,9,16,18,20,ft,Lyons,TX
LWWT2, 08063600,nan,nan,nan,nan,ft,Lake Waxahachie,TX
LWFT2, 08045800,nan,nan,nan,nan,ft,Lake Weatherford,TX
LVNT2, 08060500,nan,nan,nan,nan,ft,Lake Lavon,TX
LULT2, 08173000,20,23,24,25,ft,Luling,TX
LUFT2, 08037000,10,10,15,18,ft,Lufkin,TX
LTRT2, 08447410,7,10,15,20,ft,Langtry,TX
LTLT2, 08062730,nan,nan,nan,nan,ft,New Terrell City Lake,TX
LSWT2, 08083200,2116.5,nan,nan,nan,ft,Lake Sweetwater,TX
LSPT2, 08456300,nan,nan,nan,nan,ft,Brackettville,TX
LSFT2, 08084500,1416.8,nan,nan,nan,ft,Lake Stamford,TX
LRIT2, 08104500,28,30,40,46,ft,Little River,TX
LPTT2, 08031400,360,nan,nan,nan,ft,Lake Palestine,TX
LPTL1, 08022500,27,28,32,34,ft,Logansport,LA
LPPT2, 08090300,nan,nan,nan,nan,ft,Lake Palo Pinto,TX
LONT2, 08020900,23,25,30,35,ft,Longview,TX
LOLT2, 08065000,30,35,40,45,ft,Long Lake (Oakwood),TX
LNYT2, 08377200,14,14,15,22,ft,Foster Ranch,TX
LMVT2, 08022200,267.5,268,270,272,ft,Lake Murvaul,TX
LMTT2, 08022060,nan,nan,nan,nan,ft,Martin Creek Lake,TX
LMKT2, 08458975,nan,nan,nan,nan,ft,Laredo,TX
LMGT2, 08088400,nan,nan,nan,nan,ft,Lake Graham,TX
LLST2, 08110470,nan,nan,nan,nan,ft,Lake Limestone,TX
LLGT2, 08172000,11,20,24,30,ft,Luling,TX
LLET2, 08099000,nan,nan,nan,nan,ft,Lake Leon,TX
LLAT2, 08151500,10,10,12,23,ft,Llano,TX
LKWN5, 08400000,9,12,18,20,ft,Lakewood,NM
LKST2, 08181480,13,15,16,20,ft,San Antonio I-35 South,TX
LIVT2, 08066200,14,19,25,30,ft,Livingston,TX
LHPT2, 08079700,nan,nan,nan,nan,ft,Lake Alan Henry,TX
LGRT2, 08160400,19,26,32,37,ft,La Grange,TX
LGNN5, 07227100,25,30,35,nan,ft,Logan,NM
